repo,sha,author,date,message,additions,deletions,total_changes
AUTOMATIC1111/stable-diffusion-webui,f5866199c4787f905b229581a8adf765bc42da40,Haoming,2024-07-16T03:07:22Z,add ids,3,3,6
AUTOMATIC1111/stable-diffusion-webui,7e5cdaab4b386621a186999e7348f6d0af7317a7,AUTOMATIC1111,2024-07-15T05:31:55Z,SD3 lora support,106,24,130
AUTOMATIC1111/stable-diffusion-webui,b2453d280acd5d58e6f4f0e92b7ea5011b0a6fa4,AUTOMATIC1111,2024-07-13T06:29:47Z,Merge pull request #16192 from AUTOMATIC1111/patch-#16169  fix #16169 Py 3.9 compatibility,1,1,2
AUTOMATIC1111/stable-diffusion-webui,b4d62a05af500b4367fc2f894e1f53a6e76cb035,AUTOMATIC1111,2024-07-13T06:27:46Z,Merge pull request #16164 from AUTOMATIC1111/sd3_textual_inversion  sd3 TI support,26,5,31
AUTOMATIC1111/stable-diffusion-webui,589dda3cf2954beaeef65928c063e2bb5c680209,Andray,2024-07-12T12:08:36Z,do not break progressbar on non-job actions,30,21,51
AUTOMATIC1111/stable-diffusion-webui,3d2dbefcde4091ce4e6d915b3eda16ca964097f2,Andray,2024-07-11T19:54:25Z,fix OSError: cannot write mode P as JPEG,2,2,4
AUTOMATIC1111/stable-diffusion-webui,b1695c1b68f0e52cfe8dc4b9ed28228bd3710336,w-e-w,2024-07-11T09:45:13Z,fix #16169 Py 3.9 compatibility  Co-Authored-By: SLAPaper Pang <slapaper.pku@gmail.com>,1,1,2
AUTOMATIC1111/stable-diffusion-webui,d57ff884edd5fe3e813dbb65adb45a8966dd15b2,Andray,2024-07-09T12:12:39Z,do not send image size on paste inpaint,4,3,7
AUTOMATIC1111/stable-diffusion-webui,26cccd8faab7ade582458611b083cd168993ade0,Andray,2024-07-09T10:22:08Z,update,4,1,5
AUTOMATIC1111/stable-diffusion-webui,9cc7142dd7c89cc0105e27ecdcf2125b43349bf3,Andray,2024-07-09T10:07:12Z,update installation guide linux,21,2,23
AUTOMATIC1111/stable-diffusion-webui,5a5fe7494ad6e4ace6b31bcb00f1e606c5755909,w-e-w,2024-07-08T07:32:20Z,.gitignore sysinfo.json,1,0,1
AUTOMATIC1111/stable-diffusion-webui,6a7042fe2fe2974b61e7f6271bd8dad3fedd9dd1,w-e-w,2024-07-08T16:51:47Z,move git_status to sysinfo,6,10,16
AUTOMATIC1111/stable-diffusion-webui,72cfa2829d9595b6c92d554035aec6e5d92a6602,w-e-w,2024-07-08T16:30:55Z,safer Imports,6,4,10
AUTOMATIC1111/stable-diffusion-webui,4debd4d3ef62449787d6d02943f82ead356bfe48,w-e-w,2024-07-08T16:02:11Z,compact get_info_from_repo_path,10,17,27
AUTOMATIC1111/stable-diffusion-webui,3f6dcda3e50594a6581bee68f482901cd9ba5d5b,w-e-w,2024-07-08T11:33:15Z,Extensions info full commit hash,2,2,4
AUTOMATIC1111/stable-diffusion-webui,27d96fa608da81b334163835fe39c1bb32984a7c,w-e-w,2024-07-08T11:31:50Z,fallback Extensions info,42,14,56
AUTOMATIC1111/stable-diffusion-webui,dd4f798b97de3e32d0a6a1a18816b4cc28c6008e,w-e-w,2024-07-08T10:20:49Z,fallback get_config(),6,2,8
AUTOMATIC1111/stable-diffusion-webui,27947a79d619eac5ce40b3f2db62d422313d12f6,w-e-w,2024-07-08T07:56:06Z,git status,13,6,19
AUTOMATIC1111/stable-diffusion-webui,11f827c58b276dff946dccf4167d8e11159eeba5,w-e-w,2024-07-08T07:33:02Z,use pip freeze --all to get packages,14,2,16
AUTOMATIC1111/stable-diffusion-webui,48dd4d9eaeaeb600bfcd27a02a4070192c55b858,AUTOMATIC1111,2024-07-08T15:36:28Z,Merge pull request #16170 from AUTOMATIC1111/shlex.quote-launch-args-in-console-log  shlex.join launch args in console log,2,1,3
AUTOMATIC1111/stable-diffusion-webui,93c00b2af7f8df84b0e22deea19beea056a22025,AUTOMATIC1111,2024-07-08T15:36:28Z,Merge pull request #16170 from AUTOMATIC1111/shlex.quote-launch-args-in-console-log  shlex.join launch args in console log,2,1,3
AUTOMATIC1111/stable-diffusion-webui,7d7f7f4b49cc4265b48ee08fe13b7e7b03cecf98,w-e-w,2024-07-08T06:45:45Z,sysinfo handle psutil not working,23,11,34
AUTOMATIC1111/stable-diffusion-webui,1b0823db94ab491924fd1dc57287ef9dc5bff234,w-e-w,2024-07-08T05:51:06Z,shlex.join launch args in console log,2,1,3
AUTOMATIC1111/stable-diffusion-webui,6ca7a453d40120f5a213a88e2576a9265a784573,AUTOMATIC1111,2024-07-08T05:27:07Z,Merge pull request #16169 from AUTOMATIC1111/py-3.9-compatibility  Py 3.9 compatibility,5,5,10
AUTOMATIC1111/stable-diffusion-webui,bad47dcfebfe335b762119d3f33a636546ce37e1,AUTOMATIC1111,2024-07-08T05:27:07Z,Merge pull request #16169 from AUTOMATIC1111/py-3.9-compatibility  Py 3.9 compatibility,5,5,10
AUTOMATIC1111/stable-diffusion-webui,c3d8b78b47dddb03bb4558d62c6eaffc167cc51b,w-e-w,2024-07-08T05:17:51Z,py 3.9 compatibility,1,0,1
AUTOMATIC1111/stable-diffusion-webui,21e72d1a5e6cac133c379cae62a4315fec81ee9d,w-e-w,2024-07-08T05:07:26Z,py 3.9 find_vae(),4,5,9
AUTOMATIC1111/stable-diffusion-webui,7b2917255a7d2065e7c956eb263b59b8262e97f3,Richard Tallent,2024-07-07T16:18:17Z,Fix noisy DS_Store files for MacOS,1,0,1
AUTOMATIC1111/stable-diffusion-webui,11cfe0dd054926b5df81632f9e2b2a78738ccf95,AUTOMATIC1111,2024-07-07T13:36:53Z,sd3 TI support,26,5,31
AUTOMATIC1111/stable-diffusion-webui,780c70f6eadc4f0d466f00fe7def2023eec3c8cf,AUTOMATIC1111,2024-07-07T05:40:19Z,update changelog,1,0,1
AUTOMATIC1111/stable-diffusion-webui,b5481c619583bf2e6212234ab129a46a225229c5,AUTOMATIC1111,2024-07-07T05:37:58Z,Merge pull request #16153 from light-and-ray/fix_ui_flashing_on_reload_and_fast_scrollong  fix ui flashing on reloading and fast scrollong,46,0,46
AUTOMATIC1111/stable-diffusion-webui,1da490792794e135ba8f0d7b8c78ddab564d7530,AUTOMATIC1111,2024-07-07T05:37:58Z,Merge pull request #16153 from light-and-ray/fix_ui_flashing_on_reload_and_fast_scrollong  fix ui flashing on reloading and fast scrollong,46,0,46
AUTOMATIC1111/stable-diffusion-webui,ec580374e54cb45cce504b9c8455a748fa1f991d,w-e-w,2024-07-06T15:22:27Z,background-color: background_fill_primary,45,1,46
AUTOMATIC1111/stable-diffusion-webui,340a9108ca800774e274b61a70517d1938b39ead,AUTOMATIC1111,2024-07-06T08:26:14Z,update changelog,97,0,97
AUTOMATIC1111/stable-diffusion-webui,74069addc31e6cb24a5fb394419aef87b43a8b2c,AUTOMATIC1111,2024-07-06T08:00:22Z,SD2 v autodetection fix,3,2,5
AUTOMATIC1111/stable-diffusion-webui,477869c0443c797abbee02f6c257605e2e345fb1,AUTOMATIC1111,2024-07-06T07:41:16Z,Merge pull request #16079 from light-and-ray/fix_sd2_switching  fix sd2 switching,1,1,2
AUTOMATIC1111/stable-diffusion-webui,ffead92d4e36a5082fa6ac5dd54c88477c9b524e,AUTOMATIC1111,2024-07-06T07:40:48Z,"Revert ""Merge pull request #16078 from huchenlei/fix_sd2""  This reverts commit 4cc3add770b10cb8e8f7aa980c0d50e5b637ab2b, reversing changes made to 50514ce414ee4fad9aa4780ef0b97116c7d7c970.",1,8,9
AUTOMATIC1111/stable-diffusion-webui,0a6628bad0615a640efd99937eb6d10d6d648975,AUTOMATIC1111,2024-07-06T07:31:08Z,remove mentions of specific samplers from CFG denoiser code,10,9,19
AUTOMATIC1111/stable-diffusion-webui,eb112c6f883e00f578dcd4c034e31c80b2a3fa2e,AUTOMATIC1111,2024-07-06T07:18:49Z,Merge pull request #16035 from v0xie/cfgpp  Add new sampler DDIM CFG++,48,0,48
AUTOMATIC1111/stable-diffusion-webui,ace00a1fe8b1b32237559aedb299d2fa658ae5f5,AUTOMATIC1111,2024-07-06T07:11:33Z,Merge pull request #16054 from AUTOMATIC1111/fix-Sampler-Scheduler-autocorrection-warning  Fix sampler scheduler autocorrection warning,3,4,7
AUTOMATIC1111/stable-diffusion-webui,2fec94710bbba31b282fe123b198068aef38df21,AUTOMATIC1111,2024-07-06T07:06:35Z,Merge pull request #16060 from xiaoxianBoy/fix-typos  chore: fix typos,6,6,12
AUTOMATIC1111/stable-diffusion-webui,74b56fef3d37758b77d7a378d76699eb1f58162d,AUTOMATIC1111,2024-07-06T07:06:01Z,Merge pull request #16061 from AUTOMATIC1111/remove-dont_fix_second_order_samplers_schedule  remove deprecated setting dont_fix_second_order_samplers_schedule,0,1,1
AUTOMATIC1111/stable-diffusion-webui,8058eed6a5e0132181fd1087f16b2d969ac9d36c,AUTOMATIC1111,2024-07-06T07:04:26Z,Merge pull request #16059 from viking1304/mac-torch-231  Update torch for ARM Macs to 2.3.1,1,1,2
AUTOMATIC1111/stable-diffusion-webui,3bd4a08119df51cd770823ae15cc1d9826cf6ef0,AUTOMATIC1111,2024-07-06T07:04:06Z,Merge pull request #16062 from AUTOMATIC1111/fix-infotext-Lora-hashes-fro-hires-fix-different-lora  fix infotext Lora hashes fro hires fix different lora,9,14,23
AUTOMATIC1111/stable-diffusion-webui,68df28176c16195b7d20ffa00e0fe819877cde41,AUTOMATIC1111,2024-07-06T07:02:01Z,Merge pull request #16065 from AUTOMATIC1111/ToggleLivePriview-in-image-viewer  ToggleLivePriview button in image viewer,17,0,17
AUTOMATIC1111/stable-diffusion-webui,4cc3add770b10cb8e8f7aa980c0d50e5b637ab2b,AUTOMATIC1111,2024-07-06T06:59:29Z,Merge pull request #16078 from huchenlei/fix_sd2  Fix SD2 loading,8,1,9
AUTOMATIC1111/stable-diffusion-webui,50514ce414ee4fad9aa4780ef0b97116c7d7c970,AUTOMATIC1111,2024-07-06T06:53:03Z,Merge pull request #16085 from light-and-ray/stoping_generation_extras  stoping generation extras,1,1,2
AUTOMATIC1111/stable-diffusion-webui,edebe4d4de6ad8aa56193dadd9f8004bfcee3e63,AUTOMATIC1111,2024-07-06T06:52:40Z,Merge pull request #16088 from cuba3/dev_cuba3  Maintaining Project Compatibility for Python 3.9 Users Without Upgrade Requirements.,2,3,5
AUTOMATIC1111/stable-diffusion-webui,b9c3f4ec2c9900630f11d6cd5237972477021ff1,AUTOMATIC1111,2024-07-06T06:52:14Z,Merge pull request #16092 from viking1304/bash-python-version  Prioritize python3.10 over python3 if both are available on Linux and Mac (with fallback),5,6,11
AUTOMATIC1111/stable-diffusion-webui,41ac13996e6b68ae0ab231f3284f49b05afa62c4,AUTOMATIC1111,2024-07-06T06:51:44Z,Merge pull request #16102 from eltociear/patch-4  docs: update bug_report.yml,1,1,2
AUTOMATIC1111/stable-diffusion-webui,76a19c089a780798a3722c1222801b48b0d156da,AUTOMATIC1111,2024-07-06T06:49:34Z,Merge pull request #16116 from viking1304/ensure-venv-use  Ensure use of python from venv on Mac and Linux,2,0,2
AUTOMATIC1111/stable-diffusion-webui,372a8e0658a653df27a31a3f3493e83dc9eca3e4,AUTOMATIC1111,2024-07-06T06:48:53Z,Merge pull request #16151 from AUTOMATIC1111/dora-fix  Possible fix of wrong scale in weight decomposition,3,1,4
AUTOMATIC1111/stable-diffusion-webui,b8c366493420789cb0debdba479741dce6630897,AUTOMATIC1111,2024-07-06T06:47:15Z,Merge pull request #16142 from AndreyRGW/dev  Add Simple Scheduler,12,0,12
AUTOMATIC1111/stable-diffusion-webui,9414309f15123fd560a8b6bb3519b14ee07e01a3,AUTOMATIC1111,2024-07-06T06:46:57Z,Merge branch 'dev' into dev,2133,82,2215
AUTOMATIC1111/stable-diffusion-webui,9cbde7938a002860bbcc03a49953644d344f86c6,AUTOMATIC1111,2024-07-06T06:44:17Z,Merge pull request #16118 from AUTOMATIC1111/fix-Replace-preview  fix Replace preview,9,1,10
AUTOMATIC1111/stable-diffusion-webui,019df53a3135f2e44668cd2996b1d7a00820e829,AUTOMATIC1111,2024-07-06T06:43:09Z,Merge pull request #16119 from AUTOMATIC1111/defunct---max-batch-count  Defunct --max-batch-count,1,1,2
AUTOMATIC1111/stable-diffusion-webui,af3ccee5c8f6155b9ecfb6b8c5c2b7ff6caa4d32,AUTOMATIC1111,2024-07-06T06:42:44Z,Merge pull request #16140 from ibrahimsn98/master  Return HTTP 400 instead of 404 on invalid sampler error,1,1,2
AUTOMATIC1111/stable-diffusion-webui,a6c384b9f733f9fea261148511492d49aa7e2bca,AUTOMATIC1111,2024-07-06T06:42:14Z,Merge pull request #16144 from akx/bump-spandrel  Bump spandrel to 0.3.4,32,7,39
AUTOMATIC1111/stable-diffusion-webui,b282b47b8530b487de54039b4e9c6becb3ba35a3,AUTOMATIC1111,2024-07-06T06:41:21Z,Merge pull request #16149 from AndreyRGW/devpatch1  Add Normal and DDIM Schedulers,29,0,29
AUTOMATIC1111/stable-diffusion-webui,c02e3a5549281be78dda0b661d12c51b2edcb46a,AUTOMATIC1111,2024-07-06T06:39:01Z,Merge pull request #16030 from AUTOMATIC1111/sd3  Stable Diffusion 3 support,2058,72,2130
AUTOMATIC1111/stable-diffusion-webui,b82caf132274aa3cd9b087ed9dc671e8987a4686,Andray,2024-07-05T15:28:16Z,fix ui flashing on reloading and fast scrollong,2,0,2
AUTOMATIC1111/stable-diffusion-webui,bfbca310744e29d502e56c11dc212323bc9158ab,Kohaku-Blueleaf,2024-07-05T10:56:39Z,possible fix of wrong scale  https://github.com/comfyanonymous/ComfyUI/pull/3922,3,1,4
AUTOMATIC1111/stable-diffusion-webui,f8640662c56db75d7c16fe9224ada4e2fa81981e,Andrey Efremov,2024-07-04T16:27:08Z,Add Normal and DDIM Schedulers,29,0,29
AUTOMATIC1111/stable-diffusion-webui,f8fb74b93ab3f78dcec05e52e669b3b89b3a3b26,Aarni Koskela,2024-07-04T05:43:48Z,Bump Spandrel to 0.3.4; add spandrel-extra-arches for CodeFormer,32,7,39
AUTOMATIC1111/stable-diffusion-webui,32fdf18203cee09b558aa3e299fa4f9c0c69c8e0,Andrey Efremov,2024-07-03T21:56:18Z,Add Simple Scheduler,9,0,9
AUTOMATIC1111/stable-diffusion-webui,3971c015624cff2de7ea74f98bf14c53797c0568,İbrahim Süren,2024-07-03T14:33:25Z,Return http 400 instead of 404 on invalid sampler,1,1,2
AUTOMATIC1111/stable-diffusion-webui,fd16393465847acc07ce49df51f23683d7c690ec,w-e-w,2024-06-30T12:19:25Z,defunct --max-batch-count,1,1,2
AUTOMATIC1111/stable-diffusion-webui,957185f7eb5a9aecea5853517f30dfe8f9c4ca58,w-e-w,2024-06-30T11:01:58Z,fix Replace preview  fix broken Replace preview for extra networks tabs edit metadata caused by #11808,9,1,10
AUTOMATIC1111/stable-diffusion-webui,6ddcd8914ba7bead27cc72964959076b4e24fc9b,viking1304,2024-06-30T09:44:06Z,ensure use of python from venv,2,0,2
AUTOMATIC1111/stable-diffusion-webui,9e404c315432ca9aca2b9805e462c2360b19f5ae,AUTOMATIC1111,2024-06-30T04:06:28Z,fix --medvram,1,1,2
AUTOMATIC1111/stable-diffusion-webui,ebe8be9028b1a01cc21ff1c49a7fce7bd5138f1b,AUTOMATIC1111,2024-06-29T05:05:55Z,remove AutocastLinear from SD3's MLP,2,2,4
AUTOMATIC1111/stable-diffusion-webui,1394ecaf36da365e6bdd16ff20a4ef661e94623f,AUTOMATIC1111,2024-06-29T05:05:35Z,do sampler calculations on CPU,1,1,2
AUTOMATIC1111/stable-diffusion-webui,7e4b06fcd0b9b47fcc4f0a1261039358114bbacd,AUTOMATIC1111,2024-06-28T21:38:52Z,support loading clip/t5 from the main model checkpoint,24,25,49
AUTOMATIC1111/stable-diffusion-webui,d67348a0a54a4d4c612673d3622ef0a617036646,AUTOMATIC1111,2024-06-28T15:06:49Z,allow generation to be started with any dimensions specified,6,0,6
AUTOMATIC1111/stable-diffusion-webui,179ae47d642d9d28184bc0a6cacda00d67b81744,AUTOMATIC1111,2024-06-28T08:15:34Z,fix the problem with infinite prompts where empty cond would be calculated incorrectly,10,11,21
AUTOMATIC1111/stable-diffusion-webui,0b64633584e95e94ea2023bbe5640250f9e23984,AUTOMATIC1111,2024-06-28T06:23:41Z,fix img2img,10,4,14
AUTOMATIC1111/stable-diffusion-webui,0c7bdcc1b130130bdaec425a9c3537ba098e0098,AUTOMATIC1111,2024-06-28T05:10:32Z,add the missing get_first_stage_encoding function,3,0,3
AUTOMATIC1111/stable-diffusion-webui,fc8b126673bdfed65b2b98ee747368d35c1b42ba,AUTOMATIC1111,2024-06-28T05:10:19Z,get T5 to work both with and without --precision half,1,1,2
AUTOMATIC1111/stable-diffusion-webui,06fe174c74fe99093a20eba87aff2bd4e7edadf9,AUTOMATIC1111,2024-06-28T04:51:30Z,get deepbooru to run with --precision-half,1,1,2
AUTOMATIC1111/stable-diffusion-webui,afaf120bc2677110a8676ff183054d68393cf192,Ikko Eltociear Ashimine,2024-06-27T08:44:12Z,docs: update bug_report.yml  occured -> occurred,1,1,2
AUTOMATIC1111/stable-diffusion-webui,42ca30d6c1b7dff737f49ca20409281947b0b110,AUTOMATIC1111,2024-06-27T04:35:53Z,fix mdevram for SD1/SDXL,3,3,6
AUTOMATIC1111/stable-diffusion-webui,d686e73daa6cca399fe68976922cabde681f69f1,AUTOMATIC1111,2024-06-26T20:22:00Z,"support for SD3: infinite prompt length, token counting",278,139,417
AUTOMATIC1111/stable-diffusion-webui,ec3c31e7a19f3240bfba072787399eb02b88dc9e,viking1304,2024-06-25T19:01:33Z,"Try to use specified python version on linux and mac, with fallback",5,6,11
AUTOMATIC1111/stable-diffusion-webui,9e60cdbc3f392b39143ee11b53cfec37c563682b,cuba3,2024-06-25T07:24:46Z,Maintaining Project Compatibility for Python 3.9 Users Without Upgrade Requirements.  Sole usage of Python 3.10's match-case in the project hinders quick-start for beginners; consider replacing with if-else for improved accessibility.,2,3,5
AUTOMATIC1111/stable-diffusion-webui,5d9f1e6a431fb3396ee3bb9000188941a48801f2,Andray,2024-06-25T01:33:07Z,stoping generation extras,1,1,2
AUTOMATIC1111/stable-diffusion-webui,a8fba9af35a081ada8c563fc6c76212dd131be01,AUTOMATIC1111,2024-06-24T07:15:46Z,medvram support for SD3,35,8,43
AUTOMATIC1111/stable-diffusion-webui,a65dd315adcab0467d652160b26a95604573530c,AUTOMATIC1111,2024-06-24T06:06:10Z,fix T5,27,11,38
AUTOMATIC1111/stable-diffusion-webui,731eb7277454fe16b094f54750e05d20e05a8be8,Andray,2024-06-23T17:16:48Z,fix sd2 switching,1,1,2
AUTOMATIC1111/stable-diffusion-webui,c3ef381cd8c85ff05eba7d1d1d6295bcb105137d,huchenlei,2024-06-23T15:19:04Z,Fix SD2 loading,8,1,9
AUTOMATIC1111/stable-diffusion-webui,775fa7696b90f0a41852fee604655d4b19de3c4a,w-e-w,2024-06-21T11:26:09Z,ToggleLivePriview in image viewer,17,0,17
AUTOMATIC1111/stable-diffusion-webui,109bbda70959c47d26d8a7f9e26bf61030dc162a,w-e-w,2024-06-21T05:47:56Z,fix infotext Lora hashes fro hires fix different lora,9,14,23
AUTOMATIC1111/stable-diffusion-webui,0f40c4b9b116a16b7e81e75a4e78b98a310e414d,w-e-w,2024-06-20T11:02:59Z,fix Sampler Scheduler autocorrection warning,3,3,6
AUTOMATIC1111/stable-diffusion-webui,bd85b3f19b3546ce12bcdf1c13a885f94c9e1b6c,w-e-w,2024-06-21T01:53:44Z,remove dont_fix_second_order_samplers_schedule,0,1,1
AUTOMATIC1111/stable-diffusion-webui,13f22974a42df9f7a491fefe2912cdf72dcbebaf,snoppy,2024-06-21T01:52:02Z,chore: fix typos  Signed-off-by: snoppy <michaleli@foxmail.com>,6,6,12
AUTOMATIC1111/stable-diffusion-webui,a772fd9804944cc19c4d6a03ccfbaa6066ce62a8,viking1304,2024-06-20T21:57:59Z,Update torch for ARM Macs to 2.3.1,1,1,2
AUTOMATIC1111/stable-diffusion-webui,663a4d80dfae5510257b362fd0015c8dc8b8bb5e,v0xie,2024-06-17T00:47:21Z,add new sampler DDIM CFG++,48,0,48
AUTOMATIC1111/stable-diffusion-webui,34b4443cc32de501d7035e5f2f171634a857e44e,AUTOMATIC1111,2024-06-16T18:57:17Z,add an option (on by default) to disable T5 revert t5xxl back to fp16,20,6,26
AUTOMATIC1111/stable-diffusion-webui,d4b814aed609878513f5d0caf60204dda35a9e5a,AUTOMATIC1111,2024-06-16T11:39:58Z,change t5xxl checkpoint to fp8,2,2,4
AUTOMATIC1111/stable-diffusion-webui,58dc35a64ac3a5e172b77374c6fa3651fba5a70c,AUTOMATIC1111,2024-06-16T11:31:43Z,change CLIP links to allow anonymous downloading,3,3,6
AUTOMATIC1111/stable-diffusion-webui,06d0a5ab4d44728943c799030b8a218f0af4f242,AUTOMATIC1111,2024-06-16T11:09:32Z,fix NaN issue when running without --precision half,3,3,6
AUTOMATIC1111/stable-diffusion-webui,80f618ea95f1f833f415fc53733d45f7f3d452db,AUTOMATIC1111,2024-06-16T09:52:03Z,add protobuf==3.20.0 to requirements,2,0,2
AUTOMATIC1111/stable-diffusion-webui,b443fdcf7670d2a8bbd02936b0770957838f5e1d,AUTOMATIC1111,2024-06-16T08:04:19Z,prevent accidental creation of CLIP models in float32 type when user wants float16,4,3,7
